   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
    87        19           6              1              0       0.8333333333333334
    88        11           3              1              0       0.6666666666666666
    89        22           7              0              0             1.0      
    90        22           7              1              0       0.8571428571428571
    91        19           6              1              0       0.8333333333333334
    92        19           6              0              0             1.0      
    93        8            3              0              0             1.0      
    94        10           3              0              0             1.0      
    95        11           3              0              0             1.0      
    96        16           5              0              0             1.0      
    97        16           5              1              0             0.8      
    98        22           7              0              0             1.0      
    99        10           3              1              0       0.6666666666666666
   100        13           4              1              0            0.75      
   101        16           5              1              0             0.8      
   102        10           3              1              0       0.6666666666666666
   103        16           5              0              0             1.0      
   104        16           5              1              0             0.8      
   105        11           4              0              0             1.0      
   106        14           5              0              0             1.0      
   107        16           5              0              0             1.0      
   108        19           6              1              0       0.8333333333333334
   109        25           8              1              0            0.875     
   110        11           4              0              0             1.0      
   111        19           6              1              0       0.8333333333333334
   112        16           5              1              0             0.8      
   113        13           4              1              0            0.75      
   114        12           4              0              0             1.0      
   115        13           4              0              0             1.0      
   116        22           7              1              0       0.8571428571428571
   117        15           5              1              0             0.8      
   118        22           7              1              0       0.8571428571428571
   119        7            2              0              0             1.0      
   120        16           5              0              0             1.0      
   121        16           5              0              0             1.0      
   122        25           8              1              0            0.875     
   123        16           5              0              0             1.0      
   124        16           5              1              0             0.8      
   125        11           4              0              0             1.0      
   126        10           3              0              0             1.0      
   127        13           4              1              0            0.75      
   128        25           8              1              0            0.875     
   129        21           7              1              0       0.8571428571428571
   130        18           6              2              0       0.6666666666666666
   131        9            3              0              0             1.0      
   132        18           6              0              0             1.0      
   133        21           7              1              0       0.8571428571428571
   134        15           5              1              0             0.8      
   135        13           4              1              0            0.75      
   136        15           5              0              0             1.0      
   137        16           5              0              0             1.0      
   138        18           6              1              0       0.8333333333333334
   139        6            2              0              0             1.0      
   140        15           5              0              0             1.0      
   141        18           6              0              0             1.0      
   142        15           5              1              0             0.8      
   143        18           6              1              0       0.8333333333333334
   144        15           5              0              0             1.0      
   145        15           5              0              0             1.0      
   146        21           7              0              0             1.0      
   147        12           4              0              0             1.0      
   148        15           5              1              0             0.8      
   149        13           4              0              0             1.0      
   150        15           5              1              0             0.8      
   151        19           6              1              0       0.8333333333333334
   152        6            2              0              0             1.0      
   153        12           4              0              0             1.0      
   154        10           3              1              0       0.6666666666666666
   155        15           5              1              0             0.8      
   156        9            3              0              0             1.0      
   157        15           5              1              0             0.8      
   158        12           4              0              0             1.0      
   159        18           6              0              0             1.0      
   160        15           5              0              0             1.0      
   161        9            3              0              0             1.0      
   162        12           4              1              0            0.75      
   163        15           5              0              0             1.0      
   164        15           5              0              0             1.0      
   165        16           5              1              0             0.8      
   166        15           5              0              0             1.0      
   167        18           6              1              0       0.8333333333333334
   168        8            2              0              0             1.0      
   169        22           7              1              0       0.8571428571428571
   170        18           6              1              0       0.8333333333333334
   171        16           5              1              0             0.8      
   172        19           6              1              0       0.8333333333333334
   173        15           5              0              0             1.0      
   174        15           5              0              0             1.0      
   175        15           5              1              0             0.8      
   176        13           4              0              0             1.0      
   177        15           5              1              0             0.8      
   178        10           3              0              0             1.0      
   179        18           6              1              0       0.8333333333333334
   180        18           6              1              0       0.8333333333333334
   181        15           5              1              0             0.8      
   182        13           4              1              0            0.75      
   183        24           8              1              0            0.875     
   184        16           5              0              0             1.0      
   185        15           5              0              0             1.0      
   186        18           6              0              0             1.0      
   187        10           3              0              0             1.0      
   188        13           4              1              0            0.75      
   189        8            2              0              0             1.0      
   190        9            3              0              0             1.0      
   191        16           5              1              0             0.8      
   192        18           6              0              0             1.0      
   193        13           4              0              0             1.0      
   194        10           3              0              0             1.0      
   195        15           5              1              0             0.8      
   196        11           3              1              0       0.6666666666666666
   197        16           5              0              0             1.0      
   198        19           6              1              0       0.8333333333333334
   199        18           6              1              0       0.8333333333333334
   200        10           3              0              0             1.0      
   201        16           5              0              0             1.0      
   202        13           4              1              0            0.75      
   203        10           3              0              0             1.0      
   204        9            3              0              0             1.0      
   205        18           6              0              0             1.0      
   206        24           8              1              0            0.875     
   207        15           5              1              0             0.8      
   208        10           3              0              0             1.0      
   209        13           4              1              0            0.75      
   210        18           6              1              0       0.8333333333333334
   211        13           4              0              0             1.0      
   212        15           5              0              0             1.0      
   213        10           3              0              0             1.0      
   214        15           5              1              0             0.8      
   215        15           5              1              0             0.8      
   216        18           6              0              0             1.0      
   217        18           6              0              0             1.0      
   218        12           4              0              0             1.0      
   219        13           4              1              0            0.75      
   220        21           7              1              0       0.8571428571428571
   221        12           4              0              0             1.0      
   222        15           5              1              0             0.8      
   223        15           5              1              0             0.8      
   224        11           3              0              0             1.0      
   225        24           8              0              0             1.0      
   226        18           6              1              0       0.8333333333333334
   227        18           6              0              0             1.0      
   228        10           3              0              0             1.0      
   229        10           3              0              0             1.0      
   230        21           7              1              0       0.8571428571428571
   231        8            2              0              0             1.0      
   232        15           5              1              0             0.8      
   233        15           5              0              0             1.0      
   234        18           6              1              0       0.8333333333333334
   235        15           5              0              0             1.0      
   236        15           5              1              0             0.8      
   237        21           7              1              0       0.8571428571428571
   238        12           4              0              0             1.0      
   239        15           5              1              0             0.8      
   240        18           6              0              0             1.0      
   241        9            3              0              0             1.0      
   242        24           8              0              0             1.0      
   243        12           4              0              0             1.0      
   244        15           5              1              0             0.8      
   245        19           6              1              0       0.8333333333333334
   246        15           5              1              0             0.8      
   247        9            3              0              0             1.0      
   248        13           4              1              0            0.75      
   249        15           5              1              0             0.8      
   250        7            2              0              0             1.0      
   251        15           5              0              0             1.0      
   252        18           6              1              0       0.8333333333333334
   253        18           6              1              0       0.8333333333333334
   254        15           5              1              0             0.8      
   255        19           6              1              0       0.8333333333333334
   256        15           5              1              0             0.8      
   257        22           7              1              0       0.8571428571428571
   258        18           6              1              0       0.8333333333333334
   259        18           6              1              0       0.8333333333333334
   260        18           6              1              0       0.8333333333333334
   261        12           4              0              0             1.0      
   262        13           4              0              0             1.0      
   263        21           7              1              0       0.8571428571428571
   264        7            2              0              0             1.0      
   265        21           7              1              0       0.8571428571428571
   266        13           4              1              0            0.75      
   267        21           7              1              0       0.8571428571428571
   268        15           5              1              0             0.8      
   269        21           7              1              0       0.8571428571428571
   270        15           5              0              0             1.0      
   271        21           7              1              0       0.8571428571428571
   272        16           5              1              0             0.8      
   273        13           4              0              0             1.0      
   274        18           6              1              0       0.8333333333333334
   275        21           7              1              0       0.8571428571428571
   276        13           4              0              0             1.0      
   277        15           5              1              0             0.8      
   278        21           7              1              0       0.8571428571428571
   279        21           7              1              0       0.8571428571428571
   280        15           5              1              0             0.8      
   281        18           6              1              0       0.8333333333333334
   282        18           6              0              0             1.0      
   283        18           6              1              0       0.8333333333333334
   284        13           4              0              0             1.0      
   285        18           6              1              0       0.8333333333333334
   286        21           7              1              0       0.8571428571428571
   287        12           4              0              0             1.0      
   288        15           5              1              0             0.8      
   289        21           7              1              0       0.8571428571428571
   290        15           5              1              0             0.8      
   291        15           5              0              0             1.0      
   292        21           7              1              0       0.8571428571428571
   293        15           5              0              0             1.0      
   294        16           5              0              0             1.0      
   295        15           5              0              0             1.0      
   296        30          10              1              0             0.9      
   297        13           4              0              0             1.0      
   298        16           5              0              0             1.0      
   299        9            3              0              0             1.0      
   300        15           5              0              0             1.0      
   301        18           6              0              0             1.0      
   302        18           6              1              0       0.8333333333333334
   303        21           7              1              0       0.8571428571428571
   304        13           4              1              0            0.75      
   305        16           5              1              0             0.8      
   306        18           6              0              0             1.0      
   307        22           7              2              0       0.7142857142857143
   308        7            2              0              0             1.0      
   309        18           6              1              0       0.8333333333333334
   310        19           6              1              0       0.8333333333333334
   311        12           4              0              0             1.0      
   312        18           6              1              0       0.8333333333333334
   313        15           5              1              0             0.8      
   314        18           6              0              0             1.0      
   315        22           7              0              0             1.0      
   316        18           6              1              0       0.8333333333333334
   317        19           6              1              0       0.8333333333333334
   318        16           5              0              0             1.0      
   319        21           7              1              0       0.8571428571428571
   320        15           5              0              0             1.0      
   321        15           5              1              0             0.8      
   322        21           7              1              0       0.8571428571428571
   323        18           6              1              0       0.8333333333333334
   324        27           9              0              0             1.0      
   325        16           5              1              0             0.8      
   326        15           5              1              0             0.8      
   327        16           5              1              0             0.8      
   328        15           5              1              0             0.8      
   329        16           5              1              0             0.8      
   330        21           7              0              0             1.0      
   331        21           7              1              0       0.8571428571428571
   332        13           4              1              0            0.75      
   333        13           4              1              0            0.75      
   334        13           4              1              0            0.75      
   335        13           4              0              0             1.0      
   336        24           8              1              0            0.875     
   337        15           5              1              0             0.8      
   338        19           6              1              0       0.8333333333333334
   339        15           5              1              0             0.8      
   340        15           5              0              0             1.0      
   341        9            3              0              0             1.0      
   342        21           7              1              0       0.8571428571428571
   343        19           6              1              0       0.8333333333333334
   344        16           5              1              0             0.8      
   345        13           4              1              0            0.75      
   346        24           8              1              0            0.875     
   347        12           4              0              0             1.0      
   348        21           7              1              0       0.8571428571428571
   349        21           7              1              0       0.8571428571428571
   350        21           7              1              0       0.8571428571428571
   351        13           4              1              0            0.75      
   352        9            3              0              0             1.0      
   353        10           3              0              0             1.0      
   354        13           4              1              0            0.75      
   355        15           5              0              0             1.0      
   356        19           6              1              0       0.8333333333333334
   357        12           4              0              0             1.0      
   358        18           6              1              0       0.8333333333333334
   359        18           6              1              0       0.8333333333333334
   360        13           4              0              0             1.0      
   361        16           5              1              0             0.8      
   362        18           6              0              0             1.0      
   363        12           4              0              0             1.0      
   364        21           7              0              0             1.0      
   365        21           7              0              0             1.0      
   366        15           5              1              0             0.8      
   367        15           5              0              0             1.0      
   368        19           6              1              0       0.8333333333333334
   369        15           5              0              0             1.0      
   370        15           5              1              0             0.8      
   371        18           6              1              0       0.8333333333333334
   372        15           5              1              0             0.8      
   373        28           9              1              0       0.8888888888888888
   374        15           5              1              0             0.8      
   375        15           5              1              0             0.8      
   376        13           4              1              0            0.75      
   377        21           7              1              0       0.8571428571428571
   378        7            2              0              0             1.0      
   379        7            2              0              0             1.0      
   380        21           7              0              0             1.0      
   381        13           4              0              0             1.0      
   382        18           6              1              0       0.8333333333333334
   383        15           5              1              0             0.8      
   384        13           4              1              0            0.75      
   385        7            2              0              0             1.0      
   386        18           6              1              0       0.8333333333333334
   387        18           6              0              0             1.0      
   388        10           3              0              0             1.0      
   389        15           5              1              0             0.8      
   390        18           6              1              0       0.8333333333333334
   391        12           4              0              0             1.0      
   392        10           3              0              0             1.0      
   393        16           5              1              0             0.8      
   394        13           4              1              0            0.75      
   395        18           6              1              0       0.8333333333333334
   396        21           7              1              0       0.8571428571428571
   397        10           3              0              0             1.0      
   398        18           6              0              0             1.0      
   399        15           5              1              0             0.8      
   400        18           6              1              0       0.8333333333333334
   401        15           5              1              0             0.8      
   402        15           5              1              0             0.8      
   403        9            3              0              0             1.0      
   404        15           5              1              0             0.8      
   405        15           5              1              0             0.8      
   406        18           6              1              0       0.8333333333333334
   407        12           4              0              0             1.0      
   408        21           7              1              0       0.8571428571428571
   409        16           5              1              0             0.8      
   410        9            3              0              0             1.0      
   411        9            3              0              0             1.0      
   412        21           7              1              0       0.8571428571428571
   413        10           3              0              0             1.0      
   414        16           5              1              0             0.8      
   415        21           7              1              0       0.8571428571428571
   416        11           3              1              0       0.6666666666666666
   417        15           5              1              0             0.8      
   418        21           7              0              0             1.0      
   419        19           6              1              0       0.8333333333333334
   420        9            3              0              0             1.0      
   421        15           5              1              0             0.8      
   422        16           5              1              0             0.8      
   423        21           7              1              0       0.8571428571428571
   424        15           5              0              0             1.0      
   425        21           7              1              0       0.8571428571428571
   426        7            2              0              0             1.0      
   427        13           4              1              0            0.75      
   428        12           4              0              0             1.0      
   429        15           5              0              0             1.0      
   430        21           7              1              0       0.8571428571428571
   431        15           5              0              0             1.0      
   432        21           7              0              0             1.0      
   433        7            2              0              0             1.0      
   434        21           7              0              0             1.0      
   435        7            2              0              0             1.0      
   436        10           3              0              0             1.0      
   437        15           5              1              0             0.8      
   438        12           4              0              0             1.0      
   439        9            3              0              0             1.0      
   440        13           4              0              0             1.0      
   441        15           5              1              0             0.8      
   442        15           5              1              0             0.8      
   443        10           3              0              0             1.0      
   444        24           8              1              0            0.875     
   445        11           3              1              0       0.6666666666666666
   446        24           8              1              0            0.875     
   447        9            3              0              0             1.0      
   448        15           5              1              0             0.8      
   449        13           4              0              0             1.0      
   450        18           6              0              0             1.0      
   451        18           6              0              0             1.0      
   452        13           4              1              0            0.75      
   453        16           5              1              0             0.8      
   454        12           4              0              0             1.0      
   455        12           4              0              0             1.0      
   456        18           6              1              0       0.8333333333333334
   457        18           6              1              0       0.8333333333333334
   458        16           5              0              0             1.0      
   459        10           3              0              0             1.0      
   460        21           7              1              0       0.8571428571428571
   461        9            3              0              0             1.0      
   462        12           4              0              0             1.0      
   463        21           7              1              0       0.8571428571428571
   464        15           5              1              0             0.8      
   465        10           3              0              0             1.0      
   466        15           5              1              0             0.8      
   467        7            2              0              0             1.0      
   468        15           5              0              0             1.0      
   469        18           6              0              0             1.0      
   470        18           6              1              0       0.8333333333333334
   471        12           4              0              0             1.0      
   472        24           8              1              0            0.875     
   473        15           5              0              0             1.0      
   474        10           3              0              0             1.0      
   475        13           4              0              0             1.0      
   476        15           5              0              0             1.0      
   477        15           5              1              0             0.8      
   478        18           6              0              0             1.0      
   479        13           4              1              0            0.75      
   480        10           3              0              0             1.0      
   481        11           3              1              0       0.6666666666666666
   482        13           4              1              0            0.75      
   483        19           6              1              0       0.8333333333333334
   484        15           5              1              0             0.8      
   485        7            2              0              0             1.0      
   486        15           5              1              0             0.8      
   487        18           6              1              0       0.8333333333333334
   488        19           6              1              0       0.8333333333333334
   489        12           4              0              0             1.0      
   490        15           5              1              0             0.8      
   491        18           6              0              0             1.0      
   492        13           4              0              0             1.0      
   493        18           6              1              0       0.8333333333333334
   494        8            2              0              0             1.0      
   495        7            2              0              0             1.0      
   496        19           6              1              0       0.8333333333333334
   497        16           5              1              0             0.8      
   498        15           5              1              0             0.8      
   499        21           7              1              0       0.8571428571428571
   500        12           4              0              0             1.0      
   501        18           6              1              0       0.8333333333333334
   502        15           5              1              0             0.8      
   503        15           5              0              0             1.0      
   504        12           4              0              0             1.0      
   505        18           6              0              0             1.0      
   506        7            2              0              0             1.0      
   507        18           6              0              0             1.0      
   508        13           4              0              0             1.0      
   509        10           3              0              0             1.0      
   510        19           6              0              0             1.0      
   511        7            2              0              0             1.0      
   512        13           4              1              0            0.75      
   513        27           9              1              0       0.8888888888888888
   514        15           5              1              0             0.8      
   515        18           6              0              0             1.0      
   516        15           5              1              0             0.8      
   517        16           5              0              0             1.0      
   518        16           5              1              0             0.8      
   519        12           4              0              0             1.0      
   520        24           8              1              0            0.875     
   521        10           3              0              0             1.0      
   522        21           7              0              0             1.0      
   523        24           8              1              0            0.875     
   524        15           5              1              0             0.8      
   525        18           6              1              0       0.8333333333333334
   526        9            3              0              0             1.0      
   527        16           5              1              0             0.8      
   528        13           4              1              0            0.75      
   529        21           7              1              0       0.8571428571428571
   530        19           6              0              0             1.0      
   531        10           3              0              0             1.0      
   532        8            2              0              0             1.0      
   533        7            2              0              0             1.0      
   534        21           7              0              0             1.0      
   535        18           6              0              0             1.0      
   536        15           5              1              0             0.8      
   537        10           3              0              0             1.0      
   538        21           7              0              0             1.0      
   539        18           6              1              0       0.8333333333333334
   540        21           7              0              0             1.0      
   541        21           7              1              0       0.8571428571428571
   542        21           7              1              0       0.8571428571428571
   543        15           5              0              0             1.0      
   544        12           4              0              0             1.0      
   545        15           5              1              0             0.8      
   546        7            2              0              0             1.0      
   547        18           6              1              0       0.8333333333333334
   548        15           5              0              0             1.0      
   549        18           6              0              0             1.0      
   550        15           5              1              0             0.8      
