   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
   280        13           5              1              0             0.8      
   281        15           6              0              0             1.0      
   282        14           6              0              0             1.0      
   283        15           6              0              0             1.0      
   284        10           4              0              0             1.0      
   285        14           6              0              0             1.0      
   286        15           7              1              0       0.8571428571428571
   287        9            4              0              0             1.0      
   288        11           5              0              0             1.0      
   289        17           7              0              0             1.0      
   290        12           5              1              0             0.8      
   291        12           5              0              0             1.0      
   292        16           7              0              0             1.0      
   293        12           5              0              0             1.0      
   294        15           5              0              0             1.0      
   295        11           5              0              0             1.0      
   296        22          10              1              0             0.9      
   297        13           4              0              0             1.0      
   298        13           5              0              0             1.0      
   299        9            3              0              0             1.0      
   300        11           5              0              0             1.0      
   301        16           6              0              0             1.0      
   302        16           6              1              0       0.8333333333333334
   303        18           7              1              0       0.8571428571428571
   304        12           4              1              0            0.75      
   305        13           5              1              0             0.8      
   306        16           6              0              0             1.0      
   307        17           7              1              0       0.8571428571428571
   308        6            2              0              0             1.0      
   309        15           6              1              0       0.8333333333333334
   310        16           6              1              0       0.8333333333333334
   311        11           4              0              0             1.0      
   312        15           6              1              0       0.8333333333333334
   313        13           5              0              0             1.0      
   314        15           6              0              0             1.0      
   315        16           7              0              0             1.0      
   316        13           6              1              0       0.8333333333333334
   317        15           6              1              0       0.8333333333333334
   318        12           5              0              0             1.0      
   319        17           7              0              0             1.0      
   320        13           5              0              0             1.0      
   321        12           5              1              0             0.8      
   322        18           7              1              0       0.8571428571428571
   323        14           6              0              0             1.0      
   324        19           9              0              0             1.0      
   325        13           5              1              0             0.8      
   326        13           5              1              0             0.8      
   327        13           5              0              0             1.0      
   328        14           5              1              0             0.8      
   329        13           5              0              0             1.0      
   330        16           7              0              0             1.0      
   331        17           7              1              0       0.8571428571428571
   332        12           4              0              0             1.0      
   333        12           4              1              0            0.75      
   334        12           4              1              0            0.75      
   335        12           4              0              0             1.0      
   336        20           8              1              0            0.875     
   337        13           5              1              0             0.8      
   338        16           6              1              0       0.8333333333333334
   339        12           5              1              0             0.8      
   340        13           5              0              0             1.0      
   341        9            3              0              0             1.0      
   342        15           7              0              0             1.0      
   343        14           6              1              0       0.8333333333333334
   344        13           5              0              0             1.0      
   345        13           4              1              0            0.75      
   346        19           8              1              0            0.875     
   347        10           4              0              0             1.0      
   348        16           7              1              0       0.8571428571428571
   349        17           7              1              0       0.8571428571428571
   350        16           7              0              0             1.0      
   351        11           4              1              0            0.75      
   352        7            3              0              0             1.0      
   353        8            3              0              0             1.0      
   354        10           4              1              0            0.75      
   355        11           5              0              0             1.0      
   356        16           6              0              0             1.0      
   357        11           4              0              0             1.0      
   358        13           6              1              0       0.8333333333333334
   359        16           6              1              0       0.8333333333333334
   360        12           4              0              0             1.0      
   361        14           5              1              0             0.8      
   362        15           6              0              0             1.0      
   363        9            4              0              0             1.0      
   364        15           7              0              0             1.0      
   365        16           7              0              0             1.0      
   366        12           5              1              0             0.8      
   367        13           5              0              0             1.0      
   368        16           6              0              0             1.0      
   369        14           5              0              0             1.0      
   370        13           5              0              0             1.0      
   371        13           6              1              0       0.8333333333333334
   372        11           5              0              0             1.0      
   373        22           9              1              0       0.8888888888888888
   374        11           5              1              0             0.8      
   375        12           5              0              0             1.0      
   376        11           4              1              0            0.75      
   377        18           7              1              0       0.8571428571428571
   378        8            2              0              0             1.0      
   379        8            2              0              0             1.0      
   380        18           7              0              0             1.0      
   381        12           4              0              0             1.0      
   382        14           6              1              0       0.8333333333333334
   383        12           5              1              0             0.8      
   384        13           4              0              0             1.0      
   385        8            2              0              0             1.0      
   386        14           6              1              0       0.8333333333333334
   387        16           6              0              0             1.0      
   388        9            3              0              0             1.0      
   389        11           5              0              0             1.0      
   390        15           6              1              0       0.8333333333333334
   391        11           4              0              0             1.0      
   392        10           3              0              0             1.0      
   393        13           5              1              0             0.8      
   394        12           4              1              0            0.75      
   395        14           6              1              0       0.8333333333333334
   396        18           7              1              0       0.8571428571428571
   397        11           3              0              0             1.0      
   398        13           6              0              0             1.0      
   399        12           5              0              0             1.0      
   400        14           6              1              0       0.8333333333333334
   401        13           5              0              0             1.0      
   402        13           5              1              0             0.8      
   403        7            3              0              0             1.0      
   404        13           5              1              0             0.8      
   405        13           5              0              0             1.0      
   406        14           6              0              0             1.0      
   407        10           4              0              0             1.0      
   408        18           7              0              0             1.0      
   409        13           5              1              0             0.8      
   410        7            3              0              0             1.0      
   411        7            3              0              0             1.0      
   412        17           7              1              0       0.8571428571428571
   413        9            3              0              0             1.0      
   414        13           5              1              0             0.8      
   415        18           7              1              0       0.8571428571428571
   416        11           3              1              0       0.6666666666666666
   417        13           5              1              0             0.8      
   418        18           7              0              0             1.0      
   419        17           6              0              0             1.0      
   420        7            3              0              0             1.0      
   421        12           5              1              0             0.8      
   422        13           5              0              0             1.0      
   423        16           7              1              0       0.8571428571428571
   424        14           5              0              0             1.0      
   425        16           7              1              0       0.8571428571428571
   426        8            2              0              0             1.0      
   427        13           4              1              0            0.75      
   428        10           4              0              0             1.0      
   429        12           5              0              0             1.0      
   430        17           7              1              0       0.8571428571428571
   431        11           5              0              0             1.0      
   432        16           7              0              0             1.0      
   433        8            2              0              0             1.0      
   434        15           7              0              0             1.0      
   435        7            2              0              0             1.0      
   436        9            3              0              0             1.0      
   437        12           5              0              0             1.0      
   438        11           4              0              0             1.0      
   439        10           3              0              0             1.0      
   440        12           4              0              0             1.0      
   441        12           5              0              0             1.0      
   442        13           5              0              0             1.0      
   443        10           3              0              0             1.0      
   444        19           8              1              0            0.875     
   445        11           3              1              0       0.6666666666666666
   446        17           8              1              0            0.875     
   447        8            3              0              0             1.0      
   448        13           5              1              0             0.8      
   449        11           4              0              0             1.0      
   450        14           6              0              0             1.0      
   451        16           6              0              0             1.0      
   452        12           4              0              0             1.0      
   453        14           5              1              0             0.8      
   454        10           4              0              0             1.0      
   455        11           4              0              0             1.0      
   456        15           6              0              0             1.0      
   457        14           6              0              0             1.0      
   458        12           5              0              0             1.0      
   459        9            3              0              0             1.0      
   460        17           7              0              0             1.0      
   461        7            3              0              0             1.0      
   462        11           4              0              0             1.0      
   463        15           7              1              0       0.8571428571428571
   464        11           5              1              0             0.8      
   465        8            3              0              0             1.0      
   466        13           5              0              0             1.0      
   467        9            2              0              0             1.0      
   468        12           5              0              0             1.0      
   469        15           6              0              0             1.0      
   470        15           6              1              0       0.8333333333333334
   471        10           4              0              0             1.0      
   472        19           8              0              0             1.0      
   473        12           5              0              0             1.0      
   474        9            3              0              0             1.0      
   475        12           4              0              0             1.0      
   476        12           5              0              0             1.0      
   477        12           5              0              0             1.0      
   478        14           6              0              0             1.0      
   479        11           4              1              0            0.75      
   480        9            3              0              0             1.0      
   481        10           3              0              0             1.0      
   482        12           4              0              0             1.0      
   483        15           6              1              0       0.8333333333333334
   484        12           5              0              0             1.0      
   485        7            2              0              0             1.0      
   486        13           5              1              0             0.8      
   487        14           6              0              0             1.0      
   488        16           6              1              0       0.8333333333333334
   489        10           4              0              0             1.0      
   490        11           5              0              0             1.0      
   491        14           6              0              0             1.0      
   492        12           4              0              0             1.0      
   493        15           6              1              0       0.8333333333333334
   494        10           2              0              0             1.0      
   495        9            2              0              0             1.0      
   496        15           6              1              0       0.8333333333333334
   497        12           5              1              0             0.8      
   498        14           5              1              0             0.8      
   499        16           7              0              0             1.0      
   500        12           4              0              0             1.0      
   501        13           6              0              0             1.0      
   502        12           5              0              0             1.0      
   503        12           5              0              0             1.0      
   504        11           4              0              0             1.0      
   505        14           6              0              0             1.0      
   506        6            2              0              0             1.0      
   507        16           6              0              0             1.0      
   508        10           4              0              0             1.0      
   509        9            3              0              0             1.0      
   510        14           6              0              0             1.0      
   511        6            2              0              0             1.0      
   512        12           4              0              0             1.0      
   513        21           9              0              0             1.0      
   514        11           5              0              0             1.0      
   515        16           6              0              0             1.0      
   516        13           5              0              0             1.0      
   517        14           5              0              0             1.0      
   518        13           5              0              0             1.0      
   519        10           4              0              0             1.0      
   520        20           8              0              0             1.0      
   521        10           3              0              0             1.0      
   522        16           7              0              0             1.0      
   523        18           8              0              0             1.0      
   524        12           5              0              0             1.0      
   525        13           6              0              0             1.0      
   526        9            3              0              0             1.0      
   527        14           5              0              0             1.0      
   528        12           4              0              0             1.0      
   529        16           7              0              0             1.0      
   530        15           6              0              0             1.0      
   531        8            3              0              0             1.0      
   532        10           2              0              0             1.0      
   533        8            2              0              0             1.0      
   534        16           7              0              0             1.0      
   535        14           6              0              0             1.0      
   536        14           5              0              0             1.0      
   537        10           3              0              0             1.0      
   538        17           7              0              0             1.0      
   539        16           6              0              0             1.0      
   540        15           7              0              0             1.0      
   541        16           7              0              0             1.0      
   542        17           7              0              0             1.0      
   543        13           5              0              0             1.0      
   544        11           4              0              0             1.0      
   545        12           5              0              0             1.0      
   546        7            2              0              0             1.0      
   547        13           6              0              0             1.0      
   548        13           5              0              0             1.0      
   549        14           6              0              0             1.0      
   550        12           5              0              0             1.0      
   551        10           4              0              0             1.0      
   552        14           5              0              0             1.0      
