   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
    80        9            6              2              0       0.6666666666666666
    81        12           7              1              0       0.8571428571428571
    82        12           8              2              0            0.75      
    83        7            5              2              0             0.6      
    84        10           5              1              0             0.8      
    85        8            4              1              0            0.75      
    86        11           5              0              0             1.0      
    87        11           6              1              0       0.8333333333333334
    88        5            3              1              0       0.6666666666666666
    89        11           7              2              0       0.7142857142857143
    90        12           7              1              0       0.8571428571428571
    91        11           6              1              0       0.8333333333333334
    92        12           6              0              0             1.0      
    93        10           3              0              0             1.0      
    94        7            3              0              0             1.0      
    95        8            3              0              0             1.0      
    96        11           5              0              0             1.0      
    97        10           5              1              0             0.8      
    98        13           7              0              0             1.0      
    99        5            3              1              0       0.6666666666666666
   100        7            4              1              0            0.75      
   101        10           5              1              0             0.8      
   102        5            3              1              0       0.6666666666666666
   103        12           5              0              0             1.0      
   104        10           5              1              0             0.8      
   105        10           4              0              0             1.0      
   106        10           5              1              0             0.8      
   107        11           5              0              0             1.0      
   108        11           6              1              0       0.8333333333333334
   109        12           8              2              0            0.75      
   110        10           4              0              0             1.0      
   111        11           6              1              0       0.8333333333333334
   112        10           5              1              0             0.8      
   113        7            4              1              0            0.75      
   114        7            4              1              0            0.75      
   115        10           4              1              0            0.75      
   116        11           7              2              0       0.7142857142857143
   117        10           5              1              0             0.8      
   118        11           7              2              0       0.7142857142857143
   119        7            2              0              0             1.0      
   120        11           5              0              0             1.0      
   121        12           5              0              0             1.0      
   122        12           8              2              0            0.75      
   123        11           5              0              0             1.0      
   124        10           5              1              0             0.8      
   125        10           4              0              0             1.0      
   126        10           3              0              0             1.0      
   127        7            4              1              0            0.75      
   128        12           8              2              0            0.75      
   129        11           7              2              0       0.7142857142857143
   130        11           6              2              0       0.6666666666666666
   131        7            3              0              0             1.0      
   132        12           6              0              0             1.0      
   133        12           7              1              0       0.8571428571428571
   134        10           5              1              0             0.8      
   135        8            4              1              0            0.75      
   136        11           5              0              0             1.0      
   137        10           5              0              0             1.0      
   138        11           6              1              0       0.8333333333333334
   139        7            2              0              0             1.0      
   140        12           5              0              0             1.0      
   141        12           6              1              0       0.8333333333333334
   142        10           5              1              0             0.8      
   143        10           6              2              0       0.6666666666666666
   144        11           5              0              0             1.0      
   145        10           5              1              0             0.8      
   146        12           7              1              0       0.8571428571428571
   147        10           4              0              0             1.0      
   148        10           5              1              0             0.8      
   149        8            4              1              0            0.75      
   150        10           5              1              0             0.8      
   151        10           6              1              0       0.8333333333333334
   152        7            2              0              0             1.0      
   153        10           4              0              0             1.0      
   154        5            3              1              0       0.6666666666666666
   155        10           5              1              0             0.8      
   156        10           3              0              0             1.0      
   157        10           5              1              0             0.8      
   158        10           4              0              0             1.0      
   159        12           6              1              0       0.8333333333333334
   160        11           5              0              0             1.0      
   161        10           3              0              0             1.0      
   162        7            4              1              0            0.75      
   163        11           5              0              0             1.0      
   164        11           5              1              0             0.8      
   165        7            5              2              0             0.6      
   166        11           5              0              0             1.0      
   167        10           6              2              0       0.6666666666666666
   168        5            2              0              0             1.0      
   169        10           7              2              0       0.7142857142857143
   170        10           6              2              0       0.6666666666666666
   171        8            5              2              0             0.6      
   172        10           6              2              0       0.6666666666666666
   173        12           5              0              0             1.0      
   174        11           5              0              0             1.0      
   175        10           5              1              0             0.8      
   176        7            4              1              0            0.75      
   177        10           5              1              0             0.8      
   178        7            3              0              0             1.0      
   179        10           6              2              0       0.6666666666666666
   180        11           6              1              0       0.8333333333333334
   181        10           5              1              0             0.8      
   182        7            4              1              0            0.75      
   183        12           8              2              0            0.75      
   184        10           5              0              0             1.0      
   185        10           5              1              0             0.8      
   186        11           6              1              0       0.8333333333333334
   187        8            3              0              0             1.0      
   188        7            4              1              0            0.75      
   189        5            2              0              0             1.0      
   190        10           3              0              0             1.0      
   191        8            5              2              0             0.6      
   192        12           6              0              0             1.0      
   193        8            4              1              0            0.75      
   194        7            3              0              0             1.0      
   195        10           5              1              0             0.8      
   196        5            3              1              0       0.6666666666666666
   197        10           5              0              0             1.0      
   198        10           6              1              0       0.8333333333333334
   199        11           6              1              0       0.8333333333333334
   200        7            3              0              0             1.0      
   201        9            5              1              0             0.8      
   202        7            4              1              0            0.75      
   203        7            3              0              0             1.0      
   204        10           3              0              0             1.0      
   205        12           6              0              0             1.0      
   206        12           8              2              0            0.75      
   207        10           5              1              0             0.8      
   208        7            3              0              0             1.0      
   209        7            4              1              0            0.75      
   210        10           6              2              0       0.6666666666666666
   211        7            4              1              0            0.75      
   212        11           5              1              0             0.8      
   213        7            3              0              0             1.0      
   214        10           5              1              0             0.8      
   215        10           5              1              0             0.8      
   216        12           6              0              0             1.0      
   217        12           6              1              0       0.8333333333333334
   218        10           4              0              0             1.0      
   219        8            4              1              0            0.75      
   220        12           7              2              0       0.7142857142857143
   221        10           4              0              0             1.0      
   222        10           5              1              0             0.8      
   223        10           5              1              0             0.8      
   224        5            3              1              0       0.6666666666666666
   225        12           8              2              0            0.75      
   226        10           6              2              0       0.6666666666666666
   227        12           6              0              0             1.0      
   228        8            3              0              0             1.0      
   229        8            3              0              0             1.0      
   230        12           7              1              0       0.8571428571428571
   231        5            2              0              0             1.0      
   232        10           5              1              0             0.8      
   233        11           5              1              0             0.8      
   234        11           6              1              0       0.8333333333333334
   235        10           5              1              0             0.8      
   236        10           5              1              0             0.8      
   237        11           7              2              0       0.7142857142857143
   238        10           4              0              0             1.0      
   239        10           5              1              0             0.8      
   240        11           6              1              0       0.8333333333333334
   241        10           3              0              0             1.0      
   242        13           8              1              0            0.875     
   243        10           4              0              0             1.0      
   244        10           5              1              0             0.8      
   245        7            6              3              0             0.5      
   246        10           5              1              0             0.8      
   247        10           3              0              0             1.0      
   248        7            4              1              0            0.75      
   249        10           5              1              0             0.8      
   250        7            2              0              0             1.0      
   251        11           5              1              0             0.8      
   252        10           6              2              0       0.6666666666666666
   253        10           6              2              0       0.6666666666666666
   254        10           5              1              0             0.8      
   255        10           6              1              0       0.8333333333333334
   256        10           5              1              0             0.8      
   257        10           7              2              0       0.7142857142857143
   258        11           6              1              0       0.8333333333333334
   259        10           6              2              0       0.6666666666666666
   260        11           6              1              0       0.8333333333333334
   261        10           4              1              0            0.75      
   262        8            4              1              0            0.75      
   263        11           7              2              0       0.7142857142857143
   264        7            2              0              0             1.0      
   265        12           7              1              0       0.8571428571428571
   266        7            4              1              0            0.75      
   267        12           7              1              0       0.8571428571428571
   268        10           5              1              0             0.8      
   269        11           7              2              0       0.7142857142857143
   270        12           5              0              0             1.0      
   271        11           7              2              0       0.7142857142857143
   272        9            5              1              0             0.8      
   273        8            4              1              0            0.75      
   274        10           6              2              0       0.6666666666666666
   275        11           7              2              0       0.7142857142857143
   276        8            4              1              0            0.75      
   277        10           5              1              0             0.8      
   278        12           7              1              0       0.8571428571428571
   279        11           7              2              0       0.7142857142857143
   280        10           5              1              0             0.8      
   281        10           6              2              0       0.6666666666666666
   282        12           6              0              0             1.0      
   283        11           6              2              0       0.6666666666666666
   284        7            4              1              0            0.75      
   285        11           6              2              0       0.6666666666666666
   286        12           7              1              0       0.8571428571428571
   287        11           4              0              0             1.0      
   288        10           5              1              0             0.8      
   289        12           7              1              0       0.8571428571428571
   290        10           5              1              0             0.8      
   291        10           5              1              0             0.8      
   292        12           7              1              0       0.8571428571428571
   293        11           5              0              0             1.0      
   294        7            5              2              0             0.6      
   295        11           5              1              0             0.8      
   296        14          10              2              0             0.8      
   297        9            4              1              0            0.75      
   298        7            5              2              0             0.6      
   299        10           3              0              0             1.0      
   300        11           5              0              0             1.0      
   301        11           6              1              0       0.8333333333333334
   302        11           6              1              0       0.8333333333333334
   303        12           7              1              0       0.8571428571428571
   304        7            4              1              0            0.75      
   305        9            5              1              0             0.8      
   306        12           6              1              0       0.8333333333333334
   307        10           7              3              0       0.5714285714285714
   308        7            2              0              0             1.0      
   309        11           6              1              0       0.8333333333333334
   310        8            6              3              0             0.5      
   311        10           4              1              0            0.75      
   312        11           6              1              0       0.8333333333333334
   313        10           5              1              0             0.8      
   314        13           6              0              0             1.0      
   315        10           7              2              0       0.7142857142857143
   316        10           6              2              0       0.6666666666666666
   317        10           6              1              0       0.8333333333333334
   318        10           5              0              0             1.0      
   319        12           7              1              0       0.8571428571428571
   320        11           5              0              0             1.0      
   321        10           5              1              0             0.8      
   322        11           7              2              0       0.7142857142857143
   323        11           6              1              0       0.8333333333333334
   324        14           9              1              0       0.8888888888888888
   325        9            5              1              0             0.8      
   326        10           5              1              0             0.8      
   327        9            5              1              0             0.8      
   328        10           5              1              0             0.8      
   329        7            5              2              0             0.6      
   330        12           7              1              0       0.8571428571428571
   331        12           7              1              0       0.8571428571428571
   332        8            4              1              0            0.75      
   333        7            4              1              0            0.75      
   334        7            4              1              0            0.75      
   335        7            4              1              0            0.75      
   336        12           8              2              0            0.75      
   337        10           5              1              0             0.8      
   338        9            6              2              0       0.6666666666666666
   339        10           5              1              0             0.8      
   340        11           5              0              0             1.0      
   341        10           3              0              0             1.0      
   342        12           7              1              0       0.8571428571428571
   343        10           6              1              0       0.8333333333333334
   344        8            5              2              0             0.6      
   345        7            4              1              0            0.75      
   346        12           8              2              0            0.75      
   347        10           4              0              0             1.0      
   348        11           7              2              0       0.7142857142857143
   349        10           7              3              0       0.5714285714285714
   350        12           7              1              0       0.8571428571428571
   351        7            4              1              0            0.75      
   352        10           3              0              0             1.0      
   353        8            3              0              0             1.0      
   354        8            4              1              0            0.75      
   355        12           5              0              0             1.0      
   356        10           6              1              0       0.8333333333333334
   357        11           4              0              0             1.0      
   358        11           6              1              0       0.8333333333333334
   359        11           6              1              0       0.8333333333333334
   360        7            4              1              0            0.75      
   361        8            5              2              0             0.6      
   362        12           6              0              0             1.0      
   363        10           4              0              0             1.0      
   364        13           7              0              0             1.0      
   365        12           7              1              0       0.8571428571428571
   366        10           5              1              0             0.8      
   367        10           5              1              0             0.8      
   368        10           6              1              0       0.8333333333333334
   369        11           5              0              0             1.0      
   370        10           5              1              0             0.8      
   371        10           6              2              0       0.6666666666666666
   372        10           5              1              0             0.8      
   373        12           9              2              0       0.7777777777777778
   374        10           5              1              0             0.8      
   375        10           5              1              0             0.8      
   376        8            4              1              0            0.75      
   377        12           7              1              0       0.8571428571428571
   378        7            2              0              0             1.0      
   379        7            2              0              0             1.0      
   380        13           7              0              0             1.0      
   381        7            4              1              0            0.75      
   382        11           6              1              0       0.8333333333333334
   383        10           5              1              0             0.8      
   384        8            4              1              0            0.75      
   385        7            2              0              0             1.0      
   386        11           6              1              0       0.8333333333333334
   387        11           6              1              0       0.8333333333333334
   388        7            3              0              0             1.0      
   389        10           5              1              0             0.8      
   390        11           6              1              0       0.8333333333333334
   391        10           4              1              0            0.75      
   392        7            3              0              0             1.0      
   393        7            5              2              0             0.6      
   394        7            4              1              0            0.75      
   395        10           6              2              0       0.6666666666666666
   396        12           7              1              0       0.8571428571428571
   397        7            3              0              0             1.0      
   398        11           6              2              0       0.6666666666666666
   399        10           5              1              0             0.8      
   400        10           6              2              0       0.6666666666666666
   401        10           5              1              0             0.8      
   402        10           5              1              0             0.8      
   403        10           3              0              0             1.0      
   404        10           5              1              0             0.8      
   405        10           5              1              0             0.8      
   406        12           6              1              0       0.8333333333333334
   407        10           4              0              0             1.0      
   408        11           7              2              0       0.7142857142857143
   409        8            5              2              0             0.6      
   410        10           3              0              0             1.0      
   411        10           3              0              0             1.0      
   412        11           7              2              0       0.7142857142857143
   413        7            3              0              0             1.0      
   414        9            5              1              0             0.8      
   415        10           7              3              0       0.5714285714285714
   416        5            3              1              0       0.6666666666666666
   417        10           5              1              0             0.8      
   418        12           7              1              0       0.8571428571428571
   419        10           6              1              0       0.8333333333333334
   420        10           3              0              0             1.0      
   421        10           5              1              0             0.8      
   422        9            5              2              0             0.6      
   423        12           7              1              0       0.8571428571428571
   424        10           5              1              0             0.8      
   425        12           7              1              0       0.8571428571428571
   426        7            2              0              0             1.0      
   427        7            4              1              0            0.75      
   428        10           4              1              0            0.75      
   429        12           5              0              0             1.0      
   430        12           7              1              0       0.8571428571428571
   431        10           5              1              0             0.8      
   432        12           7              2              0       0.7142857142857143
   433        7            2              0              0             1.0      
   434        12           7              1              0       0.8571428571428571
   435        7            2              0              0             1.0      
   436        7            3              0              0             1.0      
   437        10           5              1              0             0.8      
   438        10           4              0              0             1.0      
   439        10           3              0              0             1.0      
   440        7            4              1              0            0.75      
   441        10           5              1              0             0.8      
   442        10           5              1              0             0.8      
   443        7            3              0              0             1.0      
   444        12           8              2              0            0.75      
   445        5            3              1              0       0.6666666666666666
   446        12           8              2              0            0.75      
   447        10           3              0              0             1.0      
   448        10           5              1              0             0.8      
   449        7            4              1              0            0.75      
   450        12           6              0              0             1.0      
   451        12           6              0              0             1.0      
   452        7            4              1              0            0.75      
   453        7            5              2              0             0.6      
   454        10           4              0              0             1.0      
   455        11           4              0              0             1.0      
   456        10           6              2              0       0.6666666666666666
   457        10           6              2              0       0.6666666666666666
   458        10           5              0              0             1.0      
   459        7            3              0              0             1.0      
   460        12           7              1              0       0.8571428571428571
   461        10           3              0              0             1.0      
   462        10           4              0              0             1.0      
   463        12           7              2              0       0.7142857142857143
   464        10           5              1              0             0.8      
   465        8            3              0              0             1.0      
   466        11           5              1              0             0.8      
   467        7            2              0              0             1.0      
   468        12           5              0              0             1.0      
   469        11           6              1              0       0.8333333333333334
   470        11           6              1              0       0.8333333333333334
   471        10           4              0              0             1.0      
   472        12           8              2              0            0.75      
   473        11           5              0              0             1.0      
   474        8            3              0              0             1.0      
   475        7            4              1              0            0.75      
   476        10           5              1              0             0.8      
   477        10           5              1              0             0.8      
   478        11           6              3              0             0.5      
   479        7            4              1              0            0.75      
   480        7            3              0              0             1.0      
   481        5            3              1              0       0.6666666666666666
   482        7            4              1              0            0.75      
   483        10           6              1              0       0.8333333333333334
   484        10           5              1              0             0.8      
   485        7            2              0              0             1.0      
   486        10           5              1              0             0.8      
   487        10           6              2              0       0.6666666666666666
   488        7            6              3              0             0.5      
   489        10           4              0              0             1.0      
   490        10           5              1              0             0.8      
   491        12           6              0              0             1.0      
   492        7            4              1              0            0.75      
   493        11           6              1              0       0.8333333333333334
   494        5            2              0              0             1.0      
   495        7            2              0              0             1.0      
   496        10           6              1              0       0.8333333333333334
   497        7            5              2              0             0.6      
   498        10           5              1              0             0.8      
   499        10           7              3              0       0.5714285714285714
   500        10           4              0              0             1.0      
   501        11           6              1              0       0.8333333333333334
   502        10           5              1              0             0.8      
   503        11           5              0              0             1.0      
   504        10           4              0              0             1.0      
   505        10           6              2              0       0.6666666666666666
   506        7            2              0              0             1.0      
   507        11           6              1              0       0.8333333333333334
   508        7            4              1              0            0.75      
   509        7            3              0              0             1.0      
   510        10           6              1              0       0.8333333333333334
   511        7            2              0              0             1.0      
   512        8            4              1              0            0.75      
   513        14           9              1              0       0.8888888888888888
   514        10           5              1              0             0.8      
   515        12           6              0              0             1.0      
   516        10           5              1              0             0.8      
   517        7            5              2              0             0.6      
   518        7            5              2              0             0.6      
   519        10           4              0              0             1.0      
   520        12           8              2              0            0.75      
   521        7            3              0              0             1.0      
   522        13           7              0              0             1.0      
   523        12           8              2              0            0.75      
   524        10           5              1              0             0.8      
   525        11           6              1              0       0.8333333333333334
   526        10           3              0              0             1.0      
   527        9            5              1              0             0.8      
   528        7            4              1              0            0.75      
   529        12           7              1              0       0.8571428571428571
   530        9            6              2              0       0.6666666666666666
   531        8            3              0              0             1.0      
   532        5            2              0              0             1.0      
   533        7            2              0              0             1.0      
   534        10           7              3              0       0.5714285714285714
   535        12           6              0              0             1.0      
   536        10           5              1              0             0.8      
   537        8            3              0              0             1.0      
   538        12           7              1              0       0.8571428571428571
   539        10           6              2              0       0.6666666666666666
   540        12           7              1              0       0.8571428571428571
   541        12           7              1              0       0.8571428571428571
   542        12           7              2              0       0.7142857142857143
   543        11           5              0              0             1.0      
   544        11           4              0              0             1.0      
   545        10           5              1              0             0.8      
   546        7            2              0              0             1.0      
   547        10           6              2              0       0.6666666666666666
   548        10           5              1              0             0.8      
   549        12           6              1              0       0.8333333333333334
