   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
   136        20           5              0              0             1.0      
   137        17           5              0              0             1.0      
   138        25           6              0              0             1.0      
   139        9            2              0              0             1.0      
   140        19           5              0              0             1.0      
   141        24           6              0              0             1.0      
   142        23           5              1              0             0.8      
   143        27           6              0              0             1.0      
   144        22           5              0              0             1.0      
   145        24           5              0              0             1.0      
   146        31           7              0              0             1.0      
   147        18           4              0              0             1.0      
   148        19           5              0              0             1.0      
   149        20           4              0              0             1.0      
   150        24           5              1              0             0.8      
   151        26           6              1              0       0.8333333333333334
   152        9            2              0              0             1.0      
   153        19           4              0              0             1.0      
   154        11           3              1              0       0.6666666666666666
   155        21           5              0              0             1.0      
   156        16           3              0              0             1.0      
   157        21           5              1              0             0.8      
   158        17           4              0              0             1.0      
   159        23           6              0              0             1.0      
   160        24           5              0              0             1.0      
   161        15           3              0              0             1.0      
   162        16           4              0              0             1.0      
   163        25           5              0              0             1.0      
   164        21           5              0              0             1.0      
   165        22           5              1              0             0.8      
   166        21           5              0              0             1.0      
   167        29           6              0              0             1.0      
   168        7            2              0              0             1.0      
   169        27           7              1              0       0.8571428571428571
   170        24           6              0              0             1.0      
   171        19           5              0              0             1.0      
   172        24           6              1              0       0.8333333333333334
   173        20           5              0              0             1.0      
   174        23           5              0              0             1.0      
   175        24           5              1              0             0.8      
   176        17           4              0              0             1.0      
   177        25           5              1              0             0.8      
   178        13           3              0              0             1.0      
   179        28           6              1              0       0.8333333333333334
   180        28           6              0              0             1.0      
   181        24           5              0              0             1.0      
   182        20           4              1              0            0.75      
   183        32           8              1              0            0.875     
   184        17           5              0              0             1.0      
   185        23           5              0              0             1.0      
   186        27           6              0              0             1.0      
   187        14           3              0              0             1.0      
   188        17           4              1              0            0.75      
   189        9            2              0              0             1.0      
   190        13           3              0              0             1.0      
   191        22           5              1              0             0.8      
   192        25           6              0              0             1.0      
   193        17           4              0              0             1.0      
   194        15           3              0              0             1.0      
   195        26           5              1              0             0.8      
   196        11           3              0              0             1.0      
   197        20           5              0              0             1.0      
   198        23           6              1              0       0.8333333333333334
   199        30           6              1              0       0.8333333333333334
   200        11           3              0              0             1.0      
   201        21           5              0              0             1.0      
   202        18           4              1              0            0.75      
   203        14           3              0              0             1.0      
   204        11           3              0              0             1.0      
   205        26           6              0              0             1.0      
   206        33           8              0              0             1.0      
   207        23           5              0              0             1.0      
   208        13           3              0              0             1.0      
   209        18           4              1              0            0.75      
   210        29           6              1              0       0.8333333333333334
   211        17           4              0              0             1.0      
   212        23           5              0              0             1.0      
   213        12           3              0              0             1.0      
   214        24           5              0              0             1.0      
   215        20           5              0              0             1.0      
   216        25           6              0              0             1.0      
   217        24           6              0              0             1.0      
   218        18           4              0              0             1.0      
   219        19           4              1              0            0.75      
   220        33           7              1              0       0.8571428571428571
   221        19           4              0              0             1.0      
   222        19           5              0              0             1.0      
   223        21           5              0              0             1.0      
   224        11           3              0              0             1.0      
   225        31           8              0              0             1.0      
   226        27           6              1              0       0.8333333333333334
   227        26           6              0              0             1.0      
   228        11           3              0              0             1.0      
   229        12           3              0              0             1.0      
   230        30           7              1              0       0.8571428571428571
   231        9            2              0              0             1.0      
   232        21           5              0              0             1.0      
   233        21           5              0              0             1.0      
   234        23           6              0              0             1.0      
   235        21           5              0              0             1.0      
   236        24           5              0              0             1.0      
   237        31           7              1              0       0.8571428571428571
   238        16           4              0              0             1.0      
   239        23           5              0              0             1.0      
   240        31           6              0              0             1.0      
   241        15           3              0              0             1.0      
   242        36           8              0              0             1.0      
   243        19           4              0              0             1.0      
   244        21           5              0              0             1.0      
   245        27           6              0              0             1.0      
   246        22           5              1              0             0.8      
   247        17           3              0              0             1.0      
   248        19           4              1              0            0.75      
   249        22           5              1              0             0.8      
   250        8            2              0              0             1.0      
   251        22           5              0              0             1.0      
   252        33           6              1              0       0.8333333333333334
   253        28           6              1              0       0.8333333333333334
   254        20           5              1              0             0.8      
   255        24           6              1              0       0.8333333333333334
   256        26           5              1              0             0.8      
   257        30           7              0              0             1.0      
   258        25           6              0              0             1.0      
   259        27           6              1              0       0.8333333333333334
   260        27           6              0              0             1.0      
   261        18           4              0              0             1.0      
   262        20           4              0              0             1.0      
   263        31           7              0              0             1.0      
   264        9            2              0              0             1.0      
   265        29           7              0              0             1.0      
   266        18           4              0              0             1.0      
   267        26           7              1              0       0.8571428571428571
   268        22           5              1              0             0.8      
   269        31           7              0              0             1.0      
   270        23           5              0              0             1.0      
   271        32           7              0              0             1.0      
   272        20           5              1              0             0.8      
   273        16           4              0              0             1.0      
   274        28           6              1              0       0.8333333333333334
   275        31           7              1              0       0.8571428571428571
   276        18           4              0              0             1.0      
   277        26           5              1              0             0.8      
   278        30           7              1              0       0.8571428571428571
   279        32           7              1              0       0.8571428571428571
   280        22           5              1              0             0.8      
   281        27           6              0              0             1.0      
   282        26           6              0              0             1.0      
   283        25           6              0              0             1.0      
   284        18           4              0              0             1.0      
   285        25           6              0              0             1.0      
   286        30           7              1              0       0.8571428571428571
   287        19           4              0              0             1.0      
   288        22           5              0              0             1.0      
   289        30           7              0              0             1.0      
   290        23           5              1              0             0.8      
   291        25           5              0              0             1.0      
   292        29           7              0              0             1.0      
   293        26           5              0              0             1.0      
   294        22           5              0              0             1.0      
   295        22           5              0              0             1.0      
   296        39          10              1              0             0.9      
   297        13           4              0              0             1.0      
   298        25           5              0              0             1.0      
   299        15           3              0              0             1.0      
   300        20           5              0              0             1.0      
   301        28           6              0              0             1.0      
   302        31           6              1              0       0.8333333333333334
   303        30           7              1              0       0.8571428571428571
   304        20           4              1              0            0.75      
   305        18           5              1              0             0.8      
   306        23           6              0              0             1.0      
   307        31           7              1              0       0.8571428571428571
   308        9            2              0              0             1.0      
   309        24           6              1              0       0.8333333333333334
   310        28           6              1              0       0.8333333333333334
   311        18           4              0              0             1.0      
   312        31           6              1              0       0.8333333333333334
   313        23           5              0              0             1.0      
   314        27           6              0              0             1.0      
   315        25           7              0              0             1.0      
   316        25           6              1              0       0.8333333333333334
   317        23           6              1              0       0.8333333333333334
   318        17           5              0              0             1.0      
   319        30           7              0              0             1.0      
   320        24           5              0              0             1.0      
   321        23           5              1              0             0.8      
   322        33           7              1              0       0.8571428571428571
   323        24           6              0              0             1.0      
   324        35           9              0              0             1.0      
   325        20           5              1              0             0.8      
   326        23           5              1              0             0.8      
   327        20           5              0              0             1.0      
   328        24           5              1              0             0.8      
   329        22           5              0              0             1.0      
   330        27           7              0              0             1.0      
   331        32           7              1              0       0.8571428571428571
   332        15           4              0              0             1.0      
   333        22           4              1              0            0.75      
   334        20           4              1              0            0.75      
   335        17           4              0              0             1.0      
   336        34           8              1              0            0.875     
   337        23           5              1              0             0.8      
   338        23           6              1              0       0.8333333333333334
   339        23           5              1              0             0.8      
   340        21           5              0              0             1.0      
   341        15           3              0              0             1.0      
   342        30           7              0              0             1.0      
   343        25           6              1              0       0.8333333333333334
   344        20           5              0              0             1.0      
   345        18           4              1              0            0.75      
   346        37           8              1              0            0.875     
   347        18           4              0              0             1.0      
   348        30           7              1              0       0.8571428571428571
   349        33           7              1              0       0.8571428571428571
   350        31           7              0              0             1.0      
   351        16           4              1              0            0.75      
   352        15           3              0              0             1.0      
   353        13           3              0              0             1.0      
   354        20           4              1              0            0.75      
   355        20           5              0              0             1.0      
   356        23           6              0              0             1.0      
   357        18           4              0              0             1.0      
   358        29           6              1              0       0.8333333333333334
   359        29           6              1              0       0.8333333333333334
   360        18           4              0              0             1.0      
   361        24           5              1              0             0.8      
   362        21           6              0              0             1.0      
   363        20           4              0              0             1.0      
   364        32           7              0              0             1.0      
   365        31           7              0              0             1.0      
   366        26           5              1              0             0.8      
   367        20           5              0              0             1.0      
   368        20           6              0              0             1.0      
   369        20           5              0              0             1.0      
   370        22           5              0              0             1.0      
   371        29           6              1              0       0.8333333333333334
   372        23           5              0              0             1.0      
   373        38           9              1              0       0.8888888888888888
   374        25           5              1              0             0.8      
   375        19           5              0              0             1.0      
   376        18           4              1              0            0.75      
   377        29           7              1              0       0.8571428571428571
   378        8            2              0              0             1.0      
   379        9            2              0              0             1.0      
   380        29           7              0              0             1.0      
   381        19           4              0              0             1.0      
   382        28           6              1              0       0.8333333333333334
   383        22           5              1              0             0.8      
   384        17           4              0              0             1.0      
   385        8            2              0              0             1.0      
   386        28           6              1              0       0.8333333333333334
   387        25           6              0              0             1.0      
   388        12           3              0              0             1.0      
   389        24           5              0              0             1.0      
   390        26           6              1              0       0.8333333333333334
   391        19           4              0              0             1.0      
   392        13           3              0              0             1.0      
   393        26           5              1              0             0.8      
   394        16           4              1              0            0.75      
   395        26           6              1              0       0.8333333333333334
   396        31           7              1              0       0.8571428571428571
   397        14           3              0              0             1.0      
   398        29           6              0              0             1.0      
   399        22           5              0              0             1.0      
   400        29           6              1              0       0.8333333333333334
   401        22           5              0              0             1.0      
   402        26           5              1              0             0.8      
   403        14           3              0              0             1.0      
   404        22           5              1              0             0.8      
   405        27           5              0              0             1.0      
   406        25           6              0              0             1.0      
   407        19           4              0              0             1.0      
   408        34           7              0              0             1.0      
   409        23           5              1              0             0.8      
   410        13           3              0              0             1.0      
   411        16           3              0              0             1.0      
   412        32           7              1              0       0.8571428571428571
   413        13           3              0              0             1.0      
   414        22           5              1              0             0.8      
   415        33           7              1              0       0.8571428571428571
   416        12           3              1              0       0.6666666666666666
   417        24           5              1              0             0.8      
   418        30           7              0              0             1.0      
   419        21           6              0              0             1.0      
   420        15           3              0              0             1.0      
   421        20           5              1              0             0.8      
   422        20           5              0              0             1.0      
   423        30           7              1              0       0.8571428571428571
   424        22           5              0              0             1.0      
   425        31           7              1              0       0.8571428571428571
   426        7            2              0              0             1.0      
   427        16           4              1              0            0.75      
   428        20           4              0              0             1.0      
   429        18           5              0              0             1.0      
   430        29           7              1              0       0.8571428571428571
   431        24           5              0              0             1.0      
   432        31           7              0              0             1.0      
   433        8            2              0              0             1.0      
   434        29           7              0              0             1.0      
   435        8            2              0              0             1.0      
   436        15           3              0              0             1.0      
   437        18           5              0              0             1.0      
   438        19           4              0              0             1.0      
   439        16           3              0              0             1.0      
   440        17           4              0              0             1.0      
   441        22           5              0              0             1.0      
   442        22           5              0              0             1.0      
   443        11           3              0              0             1.0      
   444        33           8              1              0            0.875     
   445        13           3              1              0       0.6666666666666666
   446        36           8              1              0            0.875     
   447        14           3              0              0             1.0      
   448        21           5              1              0             0.8      
   449        19           4              0              0             1.0      
   450        24           6              0              0             1.0      
   451        25           6              0              0             1.0      
   452        16           4              0              0             1.0      
   453        21           5              1              0             0.8      
   454        17           4              0              0             1.0      
   455        16           4              0              0             1.0      
   456        28           6              0              0             1.0      
   457        29           6              0              0             1.0      
   458        19           5              0              0             1.0      
   459        12           3              0              0             1.0      
   460        29           7              0              0             1.0      
   461        13           3              0              0             1.0      
   462        17           4              0              0             1.0      
   463        30           7              1              0       0.8571428571428571
   464        25           5              1              0             0.8      
   465        12           3              0              0             1.0      
   466        21           5              0              0             1.0      
   467        7            2              0              0             1.0      
   468        20           5              0              0             1.0      
   469        27           6              0              0             1.0      
   470        29           6              1              0       0.8333333333333334
   471        18           4              0              0             1.0      
   472        33           8              0              0             1.0      
   473        25           5              0              0             1.0      
   474        12           3              0              0             1.0      
   475        17           4              0              0             1.0      
   476        24           5              0              0             1.0      
   477        26           5              0              0             1.0      
   478        25           6              0              0             1.0      
   479        17           4              1              0            0.75      
   480        13           3              0              0             1.0      
   481        12           3              0              0             1.0      
   482        15           4              0              0             1.0      
   483        24           6              1              0       0.8333333333333334
   484        21           5              0              0             1.0      
   485        10           2              0              0             1.0      
   486        22           5              1              0             0.8      
   487        30           6              0              0             1.0      
   488        26           6              1              0       0.8333333333333334
   489        19           4              0              0             1.0      
   490        25           5              0              0             1.0      
   491        24           6              0              0             1.0      
   492        18           4              0              0             1.0      
   493        27           6              1              0       0.8333333333333334
   494        8            2              0              0             1.0      
   495        7            2              0              0             1.0      
   496        24           6              1              0       0.8333333333333334
   497        21           5              1              0             0.8      
   498        23           5              1              0             0.8      
   499        35           7              0              0             1.0      
   500        16           4              0              0             1.0      
   501        22           6              0              0             1.0      
   502        19           5              0              0             1.0      
   503        18           5              0              0             1.0      
   504        18           4              0              0             1.0      
   505        25           6              0              0             1.0      
   506        9            2              0              0             1.0      
   507        22           6              0              0             1.0      
   508        14           4              0              0             1.0      
   509        11           3              0              0             1.0      
   510        21           6              0              0             1.0      
   511        9            2              0              0             1.0      
   512        15           4              0              0             1.0      
   513        33           9              0              0             1.0      
   514        18           5              0              0             1.0      
   515        21           6              0              0             1.0      
   516        18           5              0              0             1.0      
   517        18           5              0              0             1.0      
   518        20           5              0              0             1.0      
   519        17           4              0              0             1.0      
   520        32           8              0              0             1.0      
   521        13           3              0              0             1.0      
   522        27           7              0              0             1.0      
   523        31           8              0              0             1.0      
   524        18           5              0              0             1.0      
   525        21           6              0              0             1.0      
   526        9            3              0              0             1.0      
   527        19           5              0              0             1.0      
   528        16           4              0              0             1.0      
   529        25           7              0              0             1.0      
   530        23           6              0              0             1.0      
   531        10           3              0              0             1.0      
   532        8            2              0              0             1.0      
   533        8            2              0              0             1.0      
   534        25           7              0              0             1.0      
   535        21           6              0              0             1.0      
   536        19           5              0              0             1.0      
   537        11           3              0              0             1.0      
   538        27           7              0              0             1.0      
   539        24           6              0              0             1.0      
   540        25           7              0              0             1.0      
   541        26           7              0              0             1.0      
   542        26           7              0              0             1.0      
   543        20           5              0              0             1.0      
   544        14           4              0              0             1.0      
   545        21           5              0              0             1.0      
   546        8            2              0              0             1.0      
   547        25           6              0              0             1.0      
   548        20           5              0              0             1.0      
   549        22           6              0              0             1.0      
   550        21           5              0              0             1.0      
   551        14           4              0              0             1.0      
   552        20           5              0              0             1.0      
