   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
    87        17           6              1              0       0.8333333333333334
    88        9            3              1              0       0.6666666666666666
    89        15           7              0              0             1.0      
    90        18           7              1              0       0.8571428571428571
    91        17           6              1              0       0.8333333333333334
    92        18           6              0              0             1.0      
    93        14           3              0              0             1.0      
    94        12           3              0              0             1.0      
    95        12           3              0              0             1.0      
    96        17           5              0              0             1.0      
    97        16           5              1              0             0.8      
    98        19           7              0              0             1.0      
    99        9            3              1              0       0.6666666666666666
   100        12           4              1              0            0.75      
   101        16           5              1              0             0.8      
   102        9            3              1              0       0.6666666666666666
   103        16           5              0              0             1.0      
   104        16           5              1              0             0.8      
   105        16           4              0              0             1.0      
   106        14           5              0              0             1.0      
   107        17           5              0              0             1.0      
   108        17           6              1              0       0.8333333333333334
   109        16           8              1              0            0.875     
   110        16           4              0              0             1.0      
   111        17           6              1              0       0.8333333333333334
   112        16           5              1              0             0.8      
   113        12           4              1              0            0.75      
   114        10           4              0              0             1.0      
   115        14           4              0              0             1.0      
   116        15           7              1              0       0.8571428571428571
   117        16           5              1              0             0.8      
   118        15           7              1              0       0.8571428571428571
   119        10           2              0              0             1.0      
   120        17           5              0              0             1.0      
   121        16           5              0              0             1.0      
   122        16           8              1              0            0.875     
   123        17           5              0              0             1.0      
   124        16           5              1              0             0.8      
   125        16           4              0              0             1.0      
   126        14           3              0              0             1.0      
   127        12           4              1              0            0.75      
   128        16           8              1              0            0.875     
   129        15           7              1              0       0.8571428571428571
   130        17           6              2              0       0.6666666666666666
   131        12           3              0              0             1.0      
   132        18           6              0              0             1.0      
   133        18           7              1              0       0.8571428571428571
   134        16           5              1              0             0.8      
   135        13           4              1              0            0.75      
   136        17           5              0              0             1.0      
   137        15           5              0              0             1.0      
   138        17           6              1              0       0.8333333333333334
   139        10           2              0              0             1.0      
   140        16           5              0              0             1.0      
   141        16           6              0              0             1.0      
   142        16           5              1              0             0.8      
   143        14           6              1              0       0.8333333333333334
   144        17           5              0              0             1.0      
   145        14           5              0              0             1.0      
   146        16           7              0              0             1.0      
   147        16           4              0              0             1.0      
   148        16           5              1              0             0.8      
   149        11           4              0              0             1.0      
   150        16           5              1              0             0.8      
   151        15           6              1              0       0.8333333333333334
   152        10           2              0              0             1.0      
   153        16           4              0              0             1.0      
   154        9            3              1              0       0.6666666666666666
   155        16           5              1              0             0.8      
   156        14           3              0              0             1.0      
   157        16           5              1              0             0.8      
   158        16           4              0              0             1.0      
   159        16           6              0              0             1.0      
   160        17           5              0              0             1.0      
   161        14           3              0              0             1.0      
   162        12           4              1              0            0.75      
   163        17           5              0              0             1.0      
   164        15           5              0              0             1.0      
   165        10           5              1              0             0.8      
   166        17           5              0              0             1.0      
   167        14           6              1              0       0.8333333333333334
   168        9            2              0              0             1.0      
   169        13           7              1              0       0.8571428571428571
   170        14           6              1              0       0.8333333333333334
   171        11           5              1              0             0.8      
   172        15           6              1              0       0.8333333333333334
   173        16           5              0              0             1.0      
   174        17           5              0              0             1.0      
   175        16           5              1              0             0.8      
   176        10           4              0              0             1.0      
   177        16           5              1              0             0.8      
   178        12           3              0              0             1.0      
   179        14           6              1              0       0.8333333333333334
   180        17           6              1              0       0.8333333333333334
   181        16           5              1              0             0.8      
   182        12           4              1              0            0.75      
   183        16           8              1              0            0.875     
   184        15           5              0              0             1.0      
   185        14           5              0              0             1.0      
   186        15           6              0              0             1.0      
   187        13           3              0              0             1.0      
   188        12           4              1              0            0.75      
   189        9            2              0              0             1.0      
   190        14           3              0              0             1.0      
   191        11           5              1              0             0.8      
   192        18           6              0              0             1.0      
   193        11           4              0              0             1.0      
   194        12           3              0              0             1.0      
   195        16           5              1              0             0.8      
   196        9            3              1              0       0.6666666666666666
   197        15           5              0              0             1.0      
   198        15           6              1              0       0.8333333333333334
   199        17           6              1              0       0.8333333333333334
   200        12           3              0              0             1.0      
   201        12           5              0              0             1.0      
   202        12           4              1              0            0.75      
   203        12           3              0              0             1.0      
   204        14           3              0              0             1.0      
   205        18           6              0              0             1.0      
   206        16           8              1              0            0.875     
   207        16           5              1              0             0.8      
   208        12           3              0              0             1.0      
   209        12           4              1              0            0.75      
   210        14           6              1              0       0.8333333333333334
   211        10           4              0              0             1.0      
   212        15           5              0              0             1.0      
   213        12           3              0              0             1.0      
   214        16           5              1              0             0.8      
   215        16           5              1              0             0.8      
   216        18           6              0              0             1.0      
   217        16           6              0              0             1.0      
   218        16           4              0              0             1.0      
   219        13           4              1              0            0.75      
   220        18           7              1              0       0.8571428571428571
   221        16           4              0              0             1.0      
   222        16           5              1              0             0.8      
   223        16           5              1              0             0.8      
   224        9            3              1              0       0.6666666666666666
   225        16           8              1              0            0.875     
   226        14           6              1              0       0.8333333333333334
   227        18           6              0              0             1.0      
   228        13           3              0              0             1.0      
   229        12           3              0              0             1.0      
   230        18           7              1              0       0.8571428571428571
   231        9            2              0              0             1.0      
   232        16           5              1              0             0.8      
   233        15           5              0              0             1.0      
   234        17           6              1              0       0.8333333333333334
   235        16           5              1              0             0.8      
   236        16           5              1              0             0.8      
   237        15           7              1              0       0.8571428571428571
   238        16           4              0              0             1.0      
   239        16           5              1              0             0.8      
   240        15           6              0              0             1.0      
   241        14           3              0              0             1.0      
   242        19           8              1              0            0.875     
   243        16           4              0              0             1.0      
   244        16           5              1              0             0.8      
   245        10           6              1              0       0.8333333333333334
   246        16           5              1              0             0.8      
   247        14           3              0              0             1.0      
   248        12           4              1              0            0.75      
   249        16           5              1              0             0.8      
   250        10           2              0              0             1.0      
   251        15           5              0              0             1.0      
   252        14           6              1              0       0.8333333333333334
   253        14           6              1              0       0.8333333333333334
   254        16           5              1              0             0.8      
   255        15           6              1              0       0.8333333333333334
   256        16           5              1              0             0.8      
   257        13           7              1              0       0.8571428571428571
   258        17           6              1              0       0.8333333333333334
   259        14           6              1              0       0.8333333333333334
   260        17           6              1              0       0.8333333333333334
   261        14           4              0              0             1.0      
   262        11           4              0              0             1.0      
   263        15           7              1              0       0.8571428571428571
   264        11           2              0              0             1.0      
   265        18           7              1              0       0.8571428571428571
   266        12           4              1              0            0.75      
   267        18           7              1              0       0.8571428571428571
   268        16           5              1              0             0.8      
   269        15           7              1              0       0.8571428571428571
   270        16           5              0              0             1.0      
   271        15           7              1              0       0.8571428571428571
   272        14           5              1              0             0.8      
   273        11           4              0              0             1.0      
   274        14           6              1              0       0.8333333333333334
   275        15           7              1              0       0.8571428571428571
   276        11           4              0              0             1.0      
   277        16           5              1              0             0.8      
   278        18           7              1              0       0.8571428571428571
   279        15           7              1              0       0.8571428571428571
   280        16           5              1              0             0.8      
   281        14           6              1              0       0.8333333333333334
   282        18           6              0              0             1.0      
   283        17           6              1              0       0.8333333333333334
   284        12           4              1              0            0.75      
   285        17           6              1              0       0.8333333333333334
   286        18           7              1              0       0.8571428571428571
   287        15           4              0              0             1.0      
   288        16           5              1              0             0.8      
   289        18           7              1              0       0.8571428571428571
   290        16           5              1              0             0.8      
   291        14           5              0              0             1.0      
   292        18           7              1              0       0.8571428571428571
   293        17           5              0              0             1.0      
   294        10           5              0              0             1.0      
   295        15           5              0              0             1.0      
   296        18          10              1              0             0.9      
   297        13           4              0              0             1.0      
   298        10           5              0              0             1.0      
   299        14           3              0              0             1.0      
   300        17           5              0              0             1.0      
   301        15           6              0              0             1.0      
   302        17           6              1              0       0.8333333333333334
   303        18           7              1              0       0.8571428571428571
   304        12           4              1              0            0.75      
   305        14           5              1              0             0.8      
   306        16           6              0              0             1.0      
   307        13           7              2              0       0.7142857142857143
   308        10           2              0              0             1.0      
   309        17           6              1              0       0.8333333333333334
   310        11           6              1              0       0.8333333333333334
   311        14           4              0              0             1.0      
   312        17           6              1              0       0.8333333333333334
   313        16           5              1              0             0.8      
   314        17           6              0              0             1.0      
   315        13           7              1              0       0.8571428571428571
   316        14           6              1              0       0.8333333333333334
   317        15           6              1              0       0.8333333333333334
   318        15           5              0              0             1.0      
   319        18           7              1              0       0.8571428571428571
   320        17           5              0              0             1.0      
   321        16           5              1              0             0.8      
   322        15           7              1              0       0.8571428571428571
   323        17           6              1              0       0.8333333333333334
   324        20           9              1              0       0.8888888888888888
   325        14           5              1              0             0.8      
   326        16           5              1              0             0.8      
   327        14           5              1              0             0.8      
   328        16           5              1              0             0.8      
   329        10           5              1              0             0.8      
   330        16           7              0              0             1.0      
   331        18           7              1              0       0.8571428571428571
   332        13           4              1              0            0.75      
   333        12           4              1              0            0.75      
   334        12           4              1              0            0.75      
   335        10           4              0              0             1.0      
   336        16           8              1              0            0.875     
   337        16           5              1              0             0.8      
   338        12           6              1              0       0.8333333333333334
   339        16           5              1              0             0.8      
   340        17           5              0              0             1.0      
   341        14           3              0              0             1.0      
   342        18           7              1              0       0.8571428571428571
   343        15           6              1              0       0.8333333333333334
   344        11           5              1              0             0.8      
   345        12           4              1              0            0.75      
   346        16           8              1              0            0.875     
   347        16           4              0              0             1.0      
   348        15           7              1              0       0.8571428571428571
   349        14           7              1              0       0.8571428571428571
   350        18           7              1              0       0.8571428571428571
   351        12           4              1              0            0.75      
   352        14           3              0              0             1.0      
   353        13           3              0              0             1.0      
   354        13           4              1              0            0.75      
   355        16           5              0              0             1.0      
   356        15           6              1              0       0.8333333333333334
   357        15           4              0              0             1.0      
   358        17           6              1              0       0.8333333333333334
   359        17           6              1              0       0.8333333333333334
   360        10           4              0              0             1.0      
   361        11           5              1              0             0.8      
   362        18           6              0              0             1.0      
   363        16           4              0              0             1.0      
   364        19           7              0              0             1.0      
   365        16           7              0              0             1.0      
   366        16           5              1              0             0.8      
   367        14           5              0              0             1.0      
   368        15           6              1              0       0.8333333333333334
   369        17           5              0              0             1.0      
   370        16           5              1              0             0.8      
   371        14           6              1              0       0.8333333333333334
   372        16           5              1              0             0.8      
   373        15           9              1              0       0.8888888888888888
   374        16           5              1              0             0.8      
   375        16           5              1              0             0.8      
   376        13           4              1              0            0.75      
   377        18           7              1              0       0.8571428571428571
   378        11           2              0              0             1.0      
   379        10           2              0              0             1.0      
   380        19           7              0              0             1.0      
   381        10           4              0              0             1.0      
   382        17           6              1              0       0.8333333333333334
   383        16           5              1              0             0.8      
   384        13           4              1              0            0.75      
   385        10           2              0              0             1.0      
   386        17           6              1              0       0.8333333333333334
   387        15           6              0              0             1.0      
   388        12           3              0              0             1.0      
   389        16           5              1              0             0.8      
   390        17           6              1              0       0.8333333333333334
   391        14           4              0              0             1.0      
   392        12           3              0              0             1.0      
   393        10           5              1              0             0.8      
   394        12           4              1              0            0.75      
   395        14           6              1              0       0.8333333333333334
   396        18           7              1              0       0.8571428571428571
   397        12           3              0              0             1.0      
   398        15           6              0              0             1.0      
   399        16           5              1              0             0.8      
   400        14           6              1              0       0.8333333333333334
   401        16           5              1              0             0.8      
   402        16           5              1              0             0.8      
   403        14           3              0              0             1.0      
   404        16           5              1              0             0.8      
   405        16           5              1              0             0.8      
   406        18           6              1              0       0.8333333333333334
   407        16           4              0              0             1.0      
   408        15           7              1              0       0.8571428571428571
   409        11           5              1              0             0.8      
   410        14           3              0              0             1.0      
   411        14           3              0              0             1.0      
   412        15           7              1              0       0.8571428571428571
   413        12           3              0              0             1.0      
   414        14           5              1              0             0.8      
   415        14           7              1              0       0.8571428571428571
   416        9            3              1              0       0.6666666666666666
   417        16           5              1              0             0.8      
   418        16           7              0              0             1.0      
   419        15           6              1              0       0.8333333333333334
   420        14           3              0              0             1.0      
   421        16           5              1              0             0.8      
   422        12           5              1              0             0.8      
   423        18           7              1              0       0.8571428571428571
   424        16           5              1              0             0.8      
   425        18           7              1              0       0.8571428571428571
   426        11           2              0              0             1.0      
   427        12           4              1              0            0.75      
   428        14           4              0              0             1.0      
   429        16           5              0              0             1.0      
   430        18           7              1              0       0.8571428571428571
   431        14           5              0              0             1.0      
   432        16           7              0              0             1.0      
   433        11           2              0              0             1.0      
   434        16           7              0              0             1.0      
   435        10           2              0              0             1.0      
   436        12           3              0              0             1.0      
   437        16           5              1              0             0.8      
   438        16           4              0              0             1.0      
   439        14           3              0              0             1.0      
   440        10           4              0              0             1.0      
   441        16           5              1              0             0.8      
   442        16           5              1              0             0.8      
   443        12           3              0              0             1.0      
   444        16           8              1              0            0.875     
   445        9            3              1              0       0.6666666666666666
   446        16           8              1              0            0.875     
   447        14           3              0              0             1.0      
   448        16           5              1              0             0.8      
   449        10           4              0              0             1.0      
   450        18           6              0              0             1.0      
   451        18           6              0              0             1.0      
   452        12           4              1              0            0.75      
   453        10           5              1              0             0.8      
   454        16           4              0              0             1.0      
   455        15           4              0              0             1.0      
   456        14           6              1              0       0.8333333333333334
   457        14           6              1              0       0.8333333333333334
   458        15           5              0              0             1.0      
   459        12           3              0              0             1.0      
   460        18           7              1              0       0.8571428571428571
   461        14           3              0              0             1.0      
   462        16           4              0              0             1.0      
   463        18           7              2              0       0.7142857142857143
   464        16           5              1              0             0.8      
   465        13           3              0              0             1.0      
   466        17           5              1              0             0.8      
   467        10           2              0              0             1.0      
   468        16           5              0              0             1.0      
   469        15           6              0              0             1.0      
   470        17           6              1              0       0.8333333333333334
   471        16           4              0              0             1.0      
   472        16           8              1              0            0.875     
   473        17           5              0              0             1.0      
   474        13           3              0              0             1.0      
   475        10           4              0              0             1.0      
   476        14           5              0              0             1.0      
   477        16           5              1              0             0.8      
   478        15           6              0              0             1.0      
   479        12           4              1              0            0.75      
   480        12           3              0              0             1.0      
   481        9            3              1              0       0.6666666666666666
   482        12           4              1              0            0.75      
   483        15           6              1              0       0.8333333333333334
   484        16           5              1              0             0.8      
   485        10           2              0              0             1.0      
   486        16           5              1              0             0.8      
   487        14           6              1              0       0.8333333333333334
   488        10           6              1              0       0.8333333333333334
   489        16           4              0              0             1.0      
   490        16           5              1              0             0.8      
   491        18           6              0              0             1.0      
   492        10           4              0              0             1.0      
   493        17           6              1              0       0.8333333333333334
   494        9            2              0              0             1.0      
   495        11           2              0              0             1.0      
   496        15           6              1              0       0.8333333333333334
   497        10           5              1              0             0.8      
   498        16           5              1              0             0.8      
   499        14           7              1              0       0.8571428571428571
   500        16           4              0              0             1.0      
   501        17           6              1              0       0.8333333333333334
   502        16           5              1              0             0.8      
   503        17           5              0              0             1.0      
   504        16           4              0              0             1.0      
   505        14           6              0              0             1.0      
   506        10           2              0              0             1.0      
   507        17           6              1              0       0.8333333333333334
   508        12           4              1              0            0.75      
   509        12           3              0              0             1.0      
   510        15           6              1              0       0.8333333333333334
   511        10           2              0              0             1.0      
   512        13           4              1              0            0.75      
   513        20           9              1              0       0.8888888888888888
   514        16           5              1              0             0.8      
   515        18           6              0              0             1.0      
   516        16           5              1              0             0.8      
   517        10           5              0              0             1.0      
   518        10           5              1              0             0.8      
   519        16           4              0              0             1.0      
   520        16           8              1              0            0.875     
   521        12           3              0              0             1.0      
   522        19           7              0              0             1.0      
   523        16           8              1              0            0.875     
   524        16           5              1              0             0.8      
   525        17           6              1              0       0.8333333333333334
   526        14           3              0              0             1.0      
   527        14           5              1              0             0.8      
   528        12           4              1              0            0.75      
   529        18           7              1              0       0.8571428571428571
   530        12           6              1              0       0.8333333333333334
   531        13           3              0              0             1.0      
   532        9            2              0              0             1.0      
   533        10           2              0              0             1.0      
   534        14           7              1              0       0.8571428571428571
   535        18           6              0              0             1.0      
   536        16           5              1              0             0.8      
   537        13           3              0              0             1.0      
   538        16           7              0              0             1.0      
   539        14           6              1              0       0.8333333333333334
   540        18           7              1              0       0.8571428571428571
   541        18           7              1              0       0.8571428571428571
   542        18           7              1              0       0.8571428571428571
   543        17           5              0              0             1.0      
   544        15           4              0              0             1.0      
   545        16           5              1              0             0.8      
   546        10           2              0              0             1.0      
   547        14           6              1              0       0.8333333333333334
   548        16           5              1              0             0.8      
   549        16           6              0              0             1.0      
   550        16           5              1              0             0.8      
